regija,id,ime_oglasa,vrsta_nepremicnine,tip_nepremicnine,zemljisce,velikost,cena,agencija 
ljubljana mesto ,6090391,ŠENTVID,Posest,Zazidljiva,,623.0,148000.0,Zasebna ponudba
ljubljana mesto ,6367086,ŠENTVID,Posest,Zazidljiva,,623.0,155000.0,"INF - ING nepremičnine, storitve, d.o.o."
ljubljana mesto ,6365455,ŠENTVID,Posest,Zazidljiva,,623.0,145000.0,"BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p."
ljubljana mesto ,6268540,ŠENTVID,Posest,Zazidljiva,,632.0,148000.0,"NIVA, nepremičninsko posredovanje, Niko Banović s.p."
ljubljana mesto ,6092891,ŠENTVID,Posest,Za investicijo,,1132.0,350.0,ABC nepremičnine d.o.o.
ljubljana mesto ,5147260,ŠENTVID,Posest,Zazidljiva,,1395.0,195.0,PERFEKT B d.o.o.
ljubljana mesto ,6290222,ŠENTVID,Posest,Za investicijo,,1954.0,235.0,N-invest d.o.o.
ljubljana mesto ,6337216,ŠENTVID,Posest,Zazidljiva,,2275.0,557000.0,"Coinhab, d.o.o."
ljubljana mesto ,6338795,ŠENTVID,Posest,Zazidljiva,,5043.0,1260750.0,MEZANIN PRO nepremičnine d.o.o.
ljubljana mesto ,6317045,ŠENTVID,Posest,Za investicijo,,6614.0,120.0,"Salomon nepremičnine, Anže Nahtigal, s.p."
ljubljana mesto ,6324652,ŠENTVID,Posest,Za investicijo,,6755.0,260.0,"Salomon nepremičnine, Anže Nahtigal, s.p."
ljubljana mesto ,6217154,"ŠENTVID, BLIZU MERKATOR CENTRA ŠIŠKA",Posest,Zazidljiva,,3752.0,60.0,Zasebna ponudba
ljubljana mesto ,6315042,"ŠENTVID, INDUSTRIJSKA CONA",Poslovni prostor,Pisarna,,240.0,367780.0,Real Go d.o.o.
ljubljana mesto ,6345125,"ŠENTVID, LEPA IN OBISKANA LOKACIJA",Poslovni prostor,Gostinski lokal,,411.6,1370000.0,"GRAL REAL, nepremičninska agencija, d.o.o."
ljubljana mesto ,6348481,"ŠENTVID, PRUŠNIKOVA ULICA",Stanovanje,enosobno,,40.0,120000.0,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota"
ljubljana mesto ,6303489,"ŠENTVID, STEGNE",Poslovni prostor,Pisarna,,122.0,135500.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6345175,"ŠENTVID, ZNANA LOKACIJA BLIZU NARAVE",Poslovni prostor,Prostor za storitve,,411.6,1370000.0,"GRAL REAL, nepremičninska agencija, d.o.o."
ljubljana mesto ,6341003,ŠMARTNO OB SAVI,Hiša,Vrstna,,115.0,269000.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6355449,ŠMARTNO OB SAVI,Poslovni prostor,Drugo,,165.0,349000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
ljubljana mesto ,6356078,ŠMARTNO OB SAVI,Posest,Zazidljiva,,800.0,349000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
ljubljana mesto ,6366917,ŠMARTNO OB SAVI,Posest,Zazidljiva,,800.0,350000.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6314160,ŠMARTNO OB SAVI,Posest,Za investicijo,,21000.0,19.0,Bajtiga poslovanje z nepremičninami d.o.o.
ljubljana mesto ,6362315,"ŠMARTNO OB SAVI, ZRAVEN BTC - JA",Posest,Kmetijsko zemljišče,,200.0,20.0,Zasebna ponudba
ljubljana mesto ,6342049,ŠMARTNO POD ŠMARNO GORO,Hiša,Vrstna,,125.0,335000.0,ALEA nepremičninska družba d.o.o.
ljubljana mesto ,6360264,ŠMARTNO POD ŠMARNO GORO,Hiša,Dvojček,,239.0,445000.0,LJUBLJANA NEPREMIČNINE d.o.o.
ljubljana mesto ,6347415,ŠMARTNO POD ŠMARNO GORO,Hiša,Samostojna,,295.0,298000.0,"Aeon nepremičnine, d.o.o."
ljubljana mesto ,6334045,ŠMARTNO POD ŠMARNO GORO,Hiša,Samostojna,,410.0,690000.0,"Central RE d.o.o., PE LJUBLJANA"
ljubljana mesto ,6365317,ŠMARTNO POD ŠMARNO GORO,Hiša,Samostojna,,450.0,438000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6265676,ŠMARTNO POD ŠMARNO GORO,Posest,Zazidljiva,,5000.0,320000.0,"INF - ING nepremičnine, storitve, d.o.o."
ljubljana mesto ,6301371,ŠMARTNO POD ŠMARNO GORO,Posest,Zazidljiva,,8608.0,2400000.0,"DUTB, d.d."
ljubljana mesto ,6366300,"ŠMARTNO POD ŠMARNO GORO, LJ.",Hiša,Vrstna,,125.0,335000.0,ALEA nepremičninska družba d.o.o.
ljubljana mesto ,6003703,"ŠMARTNO POD ŠMARNO GORO, LJ. - ZGORNJE GAMELJNE",Hiša,Dvostanovanjska,,540.0,650000.0,"INF - ING nepremičnine, storitve, d.o.o."
ljubljana mesto ,6368066,"ŠTEPANJA VAS, GOLOVEC",Hiša,Samostojna,,339.0,649000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6238138,"ŠTEPANJA VAS, LJ. - LITIJSKA CESTA",Hiša,Samostojna,,224.4,359600.0,"Nepremičninska družba, d.o.o., PE RE/MAX Premium"
ljubljana mesto ,6253521,"ŠTEPANJA VAS, STEPANJSKO NASELJE",Stanovanje,petsobno,,127.43,180000.0,Zasebna ponudba
ljubljana mesto ,6366245,ŠTEPANJSKO NASELJE,Garaža,Vsi tipi,,13.0,19500.0,Zasebna ponudba
ljubljana mesto ,6351557,ŠTEPANJSKO NASELJE,Stanovanje,garsonjera,,23.1,89890.0,Zasebna ponudba
ljubljana mesto ,6325871,ŠTEPANJSKO NASELJE,Poslovni prostor,Gostinski lokal,,44.0,115000.0,"Stoja trade, d.o.o., Ljubljana"
ljubljana mesto ,6366717,ŠTEPANJSKO NASELJE,Stanovanje,dvoinpolsobno,,64.8,200000.0,Zasebna ponudba
ljubljana mesto ,6370415,ŠTEPANJSKO NASELJE,Stanovanje,dvoinpolsobno,,64.9,200000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6365949,ŠTEPANJSKO NASELJE,Stanovanje,trisobno,,82.9,210000.0,Zasebna ponudba
ljubljana mesto ,6274401,ŠTEPANJSKO NASELJE,Stanovanje,trisobno,,84.0,218000.0,Zasebna ponudba
ljubljana mesto ,6367217,"ČRNUČE, SPODNJE",Stanovanje,dvosobno,,56.1,169000.0,"INBA, nepremičninska družba, d.o.o."
ljubljana mesto ,6236334,ČRNUŠKA GMAJNA,Hiša,Samostojna,,49.0,189000.0,Zasebna ponudba
ljubljana mesto ,6330888,ČRNUŠKA GMAJNA,Posest,Zazidljiva,,4701.0,590000.0,Arhidea d.o.o.
ljubljana mesto ,6330890,ČRNUŠKA GMAJNA,Posest,Za investicijo,,4701.0,590000.0,Arhidea d.o.o.
ljubljana mesto ,6368512,DOBRUNJE,Stanovanje,štirisobno,,63.1,229000.0,MKA nepremičnine d.o.o.
ljubljana mesto ,6328806,DOBRUNJE,Hiša,Vrstna,,176.7,129000.0,Media nepremičnine d.o.o.
ljubljana mesto ,6161647,DOBRUNJE,Poslovni prostor,Gostinski lokal,,709.9,850000.0,"Aeon nepremičnine, d.o.o."
ljubljana mesto ,6287282,DOBRUNJE,Hiša,Samostojna,,758.2,790000.0,ABC nepremičnine d.o.o.
ljubljana mesto ,6219187,DOBRUNJE,Posest,Kmetijsko zemljišče,,16000.0,25.0,Zasebna ponudba
ljubljana mesto ,6065799,"DOBRUNJE, CCA 4. 5 KM DO OBVOZNICE",Posest,Zazidljiva,,678.0,100.0,Kupola nepremičnina d.o.o.
ljubljana mesto ,6065798,"DOBRUNJE, CCA 4. 5 KM DO OBVOZNICE",Posest,Zazidljiva,,712.0,100.0,Kupola nepremičnina d.o.o.
ljubljana mesto ,6336965,"DOBRUNJE, SOSTRO - BLIŽNJA OKOLICA",Posest,Zazidljiva,,948.0,89000.0,Kupola nepremičnina d.o.o.
ljubljana mesto ,6139361,DOLGI MOST,Stanovanje,štirisobno,,130.2,260000.0,ABC nepremičnine d.o.o.
ljubljana mesto ,6370583,DOLGI MOST,Stanovanje,štirisobno,,130.2,255000.0,Rojal invest d.o.o.
ljubljana mesto ,6365332,DOLGI MOST,Hiša,Dvojček,,246.5,450000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6356340,DOLGI MOST,Hiša,Samostojna,,267.0,920000.0,Garant - Gabrijela Smuk s.p.
ljubljana mesto ,6102905,DOLGI MOST,Hiša,Samostojna,,292.0,650000.0,"Rodman MGM d.o.o., PE nepremičnine"
ljubljana mesto ,6140217,DOLGI MOST,Hiša,Samostojna,,292.0,650000.0,Lares nepremičninska družba d.o.o.
ljubljana mesto ,6356005,DOLGI MOST,Hiša,Samostojna,,297.0,920000.0,Blok d.o.o.
ljubljana mesto ,6355183,DOLGI MOST,Hiša,Samostojna,,298.0,920000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6363304,DOLGI MOST,Posest,Zazidljiva,,540.0,280000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6348021,DOLGI MOST,Hiša,Samostojna,,593.8,1200000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6334246,DOLGI MOST,Posest,Za investicijo,,1879.0,650000.0,Realia d.o.o.
ljubljana mesto ,6334244,DOLGI MOST,Posest,Zazidljiva,,1879.0,650000.0,Realia d.o.o.
ljubljana mesto ,6363550,"DOLGI MOST, VIČ",Stanovanje,štirisobno,,130.2,255000.0,Zasebna ponudba
ljubljana mesto ,6304444,DRAVELJSKA GMAJNA,Stanovanje,dvoinpolsobno,,64.48,185000.0,DVOREC POSREDNIŠKA HIŠA d.o.o.
ljubljana mesto ,6370633,DRAVELJSKA GMAJNA,Stanovanje,dvoinpolsobno,,66.0,190000.0,Zasebna ponudba
ljubljana mesto ,6249321,"DRAVELJSKA GMAJNA, KAMNOGORIŠKA CESTA",Stanovanje,štirisobno,,176.1,449000.0,Harmonija nepremičnine Ksenja Kokalj s.p.
ljubljana mesto ,6319954,DRAVLJE,Stanovanje,garsonjera,,35.0,99000.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6357807,DRAVLJE,Stanovanje,enosobno,,40.0,120000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6346520,ŠTEPANJSKO NASELJE,Stanovanje,trisobno,,87.29,210000.0,Zasebna ponudba
ljubljana mesto ,6353742,ŠTEPANJSKO NASELJE,Stanovanje,trisobno,,87.33,210000.0,KREATIVDOM d.o.o.
ljubljana mesto ,6326274,ŠTEPANJSKO NASELJE,Stanovanje,trisobno,,89.2,218000.0,KREATIVDOM d.o.o.
ljubljana mesto ,6365201,ŠTEPANJSKO NASELJE,Poslovni prostor,Pisarna,,127.4,180000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6197497,ŠTEPANJSKO NASELJE,Poslovni prostor,Pisarna,,127.43,200000.0,LJUBLJANA NEPREMIČNINE d.o.o.
ljubljana mesto ,6370110,ŠTEPANJSKO NASELJE,Hiša,Dvojček,,146.0,380000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6370359,ŠTEPANJSKO NASELJE,Hiša,Trojček,,162.0,350000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6359609,ŠTEPANJSKO NASELJE,Posest,Zazidljiva,,740.0,400000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6359454,"ŠTEPANJSKO NASELJE, JAKČEVA",Stanovanje,enosobno,,42.7,139000.0,NeSta d.o.o.
ljubljana mesto ,6357462,"ŠTEPANJSKO NASELJE, JAKČEVA ULICA",Stanovanje,dvoinpolsobno,,61.8,185000.0,NeSta d.o.o.
ljubljana mesto ,6289351,"ŠTEPANJSKO NASELJE, LJ. MOSTE",Stanovanje,štirisobno,,101.1,269000.0,Zasebna ponudba
ljubljana mesto ,6285028,"ŠTEPANJSKO NASELJE, MIRNA LOKACIJA POD GOLOVCEM",Stanovanje,trisobno,,95.5,315000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6282869,"ŠTEPANJSKO NASELJE, TGC",Poslovni prostor,Gostinski lokal,,44.0,115000.0,Zasebna ponudba
ljubljana mesto ,6365613,TABOR,Stanovanje,trisobno,,65.6,219000.0,Posredovanje z nepremičninami in turizem Nigora Jakša s.p.
ljubljana mesto ,6370397,TABOR,Stanovanje,dvosobno,,84.7,250000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
ljubljana mesto ,6366906,TABOR,Stanovanje,dvosobno,,105.3,379000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6192164,TABOR,Poslovni prostor,Večji poslovni kompleks,,482.62,723930.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6334536,"TABOR, Z NOVO OPREMO",Stanovanje,trisobno,,75.5,270000.0,"MP PROJEKT, d.o.o., PE Ljubljana"
ljubljana mesto ,6363248,TACEN,Stanovanje,enosobno,,52.0,154000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal"
ljubljana mesto ,6363251,TACEN,Stanovanje,enosobno,,52.62,164000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal"
ljubljana mesto ,6363247,TACEN,Stanovanje,enosobno,,59.81,173000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal"
ljubljana mesto ,6359682,TACEN,Stanovanje,dvosobno,,62.0,191900.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6363255,TACEN,Stanovanje,dvosobno,,82.54,258000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal"
ljubljana mesto ,6366252,TACEN,Stanovanje,dvoinpolsobno,,89.4,279000.0,"Nepremičninske storitve, Luka Milavec s.p."
ljubljana mesto ,6317862,TACEN,Stanovanje,dvoinpolsobno,,101.2,383250.0,Medvešek Pušnik Nepremičnine d.o.o.
ljubljana mesto ,6322217,TACEN,Stanovanje,štirisobno,,108.0,239900.0,KU-MI nepremičnine d.o.o.
ljubljana mesto ,6370347,TACEN,Stanovanje,štirisobno,,108.0,239000.0,KU-MI nepremičnine d.o.o.
ljubljana mesto ,6323738,TACEN,Stanovanje,štirisobno,,108.0,240000.0,"Aeon nepremičnine, d.o.o."
ljubljana mesto ,6343474,TACEN,Hiša,Dvojček,,108.0,239000.0,KU-MI nepremičnine d.o.o.
ljubljana mesto ,6370429,TACEN,Hiša,Dvojček,,108.0,239000.0,KU-MI nepremičnine d.o.o.
ljubljana mesto ,6360663,TACEN,Stanovanje,štirisobno,,108.1,239900.0,Svet Real d.o.o.
ljubljana mesto ,6363249,TACEN,Stanovanje,trisobno,,120.89,282000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal"
ljubljana mesto ,6363253,TACEN,Stanovanje,Drugo,,129.29,348000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal"
ljubljana mesto ,6366276,TACEN,Hiša,Samostojna,,130.4,235000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
ljubljana mesto ,6312400,TACEN,Hiša,Samostojna,,144.0,220000.0,Zasebna ponudba
ljubljana mesto ,6363254,TACEN,Stanovanje,Drugo,,197.07,426000.0,"Nepremičninska družba d.o.o., PE RE/MAX Vogal"
ljubljana mesto ,6351068,TACEN,Hiša,Samostojna,,197.3,375000.0,Avenija nepremičnin d.o.o.
ljubljana mesto ,6364079,TACEN,Hiša,Samostojna,,339.3,278000.0,LJUBLJANA NEPREMIČNINE d.o.o.
ljubljana mesto ,6348731,TACEN,Posest,Zazidljiva,,500.0,125000.0,Prvi dom d.o.o.
ljubljana mesto ,6355075,TACEN,Posest,Zazidljiva,,930.0,295000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6309359,TACEN,Posest,Zazidljiva,,1500.0,450000.0,TA-BU nepremičnine d.o.o.
ljubljana mesto ,6221978,TACEN,Posest,Za investicijo,,4145.0,1200000.0,MKA nepremičnine d.o.o.
ljubljana mesto ,6221436,TACEN,Posest,Zazidljiva,,4145.0,1200000.0,MKA nepremičnine d.o.o.
ljubljana mesto ,6317822,"TACEN, BLIŽINA TACNA",Hiša,Samostojna,,187.0,369000.0,"Stoja trade, d.o.o., Ljubljana"
ljubljana mesto ,6136001,"TACEN, ODLIČNA LOKACIJA, VEČJA PARCELA",Hiša,Samostojna,,374.4,2000000.0,MKA nepremičnine d.o.o.
ljubljana mesto ,6365039,TOMAČEVO,Stanovanje,enosobno,,26.32,75000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6325129,TOMAČEVO,Stanovanje,enosobno,,26.32,75000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6370945,TOMAČEVO,Stanovanje,enoinpolsobno,,34.0,91500.0,Zasebna ponudba
ljubljana mesto ,6351788,TOMAČEVO,Hiša,Vrstna,,94.1,199000.0,"Stoja trade, d.o.o., Ljubljana"
ljubljana mesto ,6364166,TOMAČEVO,Hiša,Vrstna,,103.4,219500.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6368200,TOMAČEVO,Hiša,Vrstna,,103.4,219500.0,Zasebna ponudba
ljubljana mesto ,6343276,TOMAČEVO,Hiša,Samostojna,,143.0,269000.0,I.S.O. d.o.o.
ljubljana mesto ,6367526,TOMAČEVO,Hiša,Samostojna,,249.4,289000.0,MEZANIN PRO nepremičnine d.o.o.
ljubljana mesto ,6330327,TOMAČEVO,Hiša,Drugo,,480.0,419000.0,Gradina d.o.o.
ljubljana mesto ,6174083,TOMAČEVO,Hiša,Drugo,,507.0,449000.0,"Abax d.o.o., PE Abax Ljubljana"
ljubljana mesto ,6354812,"TOŠKO ČELO, GLINCE",Posest,Zazidljiva,,641.0,130000.0,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota"
ljubljana mesto ,6364898,TRNOVO,Garaža,Parkirno mesto,,12.0,22000.0,Zasebna ponudba
ljubljana mesto ,6361547,TRNOVO,Stanovanje,enosobno,,35.0,160000.0,Zasebna ponudba
ljubljana mesto ,6357808,TRNOVO,Stanovanje,dvosobno,,52.0,291000.0,Zasebna ponudba
ljubljana mesto ,6326716,TRNOVO,Stanovanje,trisobno,,96.5,310000.0,Real Go d.o.o.
ljubljana mesto ,6318477,TRNOVO,Poslovni prostor,Pisarna,,100.0,490000.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6261112,TRNOVO,Stanovanje,štirisobno,,123.9,355000.0,MEZANIN PRO nepremičnine d.o.o.
ljubljana mesto ,6217895,TRNOVO,Hiša,Samostojna,,133.0,259000.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o."
ljubljana mesto ,6292491,TRNOVO,Hiša,Vrstna,,150.0,620000.0,MEZANIN PRO nepremičnine d.o.o.
ljubljana mesto ,6292092,TRNOVO,Hiša,Vrstna,,150.0,650000.0,MEZANIN PRO nepremičnine d.o.o.
ljubljana mesto ,6292096,TRNOVO,Hiša,Vrstna,,150.0,690000.0,MEZANIN PRO nepremičnine d.o.o.
ljubljana mesto ,6292083,TRNOVO,Hiša,Vrstna,,150.0,620000.0,MEZANIN PRO nepremičnine d.o.o.
ljubljana mesto ,6324433,TRNOVO,Hiša,Vrstna,,150.0,585000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6324436,TRNOVO,Hiša,Vrstna,,150.0,555000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6363935,TRNOVO,Stanovanje,štirisobno,,150.0,3200.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6369273,TRNOVO,Stanovanje,štirisobno,,150.0,3200.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6324465,TRNOVO,Hiša,Vrstna,,150.0,565000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6302525,TRNOVO,Hiša,Dvojček,,161.54,720000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6302523,TRNOVO,Hiša,Dvojček,,161.54,720000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6346132,TRNOVO,Hiša,Vrstna,,162.1,481800.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6344657,TRNOVO,Hiša,Vrstna,,162.1,481800.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6343154,TRNOVO,Hiša,Vrstna,,162.1,498225.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6345350,TRNOVO,Hiša,Vrstna,,162.1,481800.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6347989,TRNOVO,Hiša,Vrstna,,162.1,481800.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6346714,TRNOVO,Hiša,Vrstna,,162.1,525000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6343174,TRNOVO,Hiša,Vrstna,,162.1,481800.0,"Aeon nepremičnine, d.o.o."
ljubljana mesto ,6343479,TRNOVO,Hiša,Vrstna,,162.1,481800.0,"Aeon nepremičnine, d.o.o."
ljubljana mesto ,6343496,TRNOVO,Hiša,Vrstna,,162.1,525600.0,"Aeon nepremičnine, d.o.o."
ljubljana mesto ,6343643,TRNOVO,Hiša,Vrstna,,162.1,481800.0,"Aeon nepremičnine, d.o.o."
ljubljana mesto ,6334050,TRNOVO,Hiša,Vrstna,,162.1,481800.0,"STAN nepremičnine d.o.o., Ljubljana"
ljubljana mesto ,6334075,TRNOVO,Hiša,Vrstna,,162.1,481800.0,"STAN nepremičnine d.o.o., Ljubljana"
ljubljana mesto ,6334034,TRNOVO,Hiša,Vrstna,,162.1,481800.0,"STAN nepremičnine d.o.o., Ljubljana"
ljubljana mesto ,6334089,TRNOVO,Hiša,Vrstna,,162.1,481800.0,"STAN nepremičnine d.o.o., Ljubljana"
ljubljana mesto ,6347053,TRNOVO,Hiša,Vrstna,,162.1,481800.0,"STAN nepremičnine d.o.o., Ljubljana"
ljubljana mesto ,6348079,TRNOVO,Hiša,Vrstna,,162.1,498255.0,"STAN nepremičnine d.o.o., Ljubljana"
ljubljana mesto ,6334644,TRNOVO,Hiša,Vrstna,,162.1,498225.0,"STAN nepremičnine d.o.o., Ljubljana"
ljubljana mesto ,6340178,TRNOVO,Hiša,Vrstna,,162.1,481800.0,Agencia d.o.o.
ljubljana mesto ,6340166,TRNOVO,Hiša,Vrstna,,162.1,498255.0,Agencia d.o.o.
ljubljana mesto ,6285292,TRNOVO,Stanovanje,petsobno,,200.0,829000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6342645,TRNOVO,Hiša,Samostojna,,212.4,890000.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6164093,TRNOVO,Hiša,Samostojna,,220.0,1050000.0,DOM REAL d.o.o.
ljubljana mesto ,6314068,TRNOVO,Hiša,Samostojna,,222.4,890000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6355860,TRNOVO,Hiša,Samostojna,,259.0,599000.0,MESTO NEPREMIČNIN d.o.o.
ljubljana mesto ,6329874,TRNOVO,Hiša,Samostojna,,260.0,599000.0,"Stoja trade, d.o.o., Ljubljana"
ljubljana mesto ,6287029,TRNOVO,Hiša,Samostojna,,324.97,1400000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6363934,TRNOVO,Hiša,Samostojna,,329.69,3200.0,Roni nepremičnine d.o.o.
ljubljana mesto ,6333378,TRNOVO,Hiša,Samostojna,,484.0,2000000.0,"Stoja trade, d.o.o., Ljubljana"
ljubljana mesto ,6075189,TRNOVO,Hiša,Samostojna,,578.0,695000.0,LJUBLJANA NEPREMIČNINE d.o.o.
ljubljana mesto ,6359211,"TRNOVO, BLIŽINA A HOTELA",Hiša,Samostojna,,359.1,750000.0,Studio modul d.o.o.
ljubljana mesto ,6369360,"TRNOVO, GH ŠVABIČEVA",Garaža,Vsi tipi,,14.6,35000.0,Zasebna ponudba
ljubljana mesto ,6303829,"TRNOVO, IZREDNO MIRNA IN TIHA LOKACIJA.",Hiša,Samostojna,,260.0,599000.0,Zasebna ponudba
ljubljana mesto ,6351347,"TRNOVO, LIVADA",Posest,Zazidljiva,,6924.0,1211700.0,"Stoja trade, d.o.o., Ljubljana"
ljubljana mesto ,6333334,"TRNOVO, MURGLE",Stanovanje,štirisobno,,97.98,493467.0,RCN d.o.o.
ljubljana mesto ,6360946,"TRNOVO, NEPOSREDNA BLIŽINA CENTRA",Stanovanje,enoinpolsobno,,39.7,163500.0,Zasebna ponudba
ljubljana mesto ,6328541,"TRNOVO, NOVO",Hiša,Vrstna,,162.1,525000.0,"STAN nepremičnine d.o.o., Ljubljana"
ljubljana mesto ,6368748,"TRNOVO, OPEKARSKA",Poslovni prostor,Ordinacija,,54.0,248000.0,SINEP družba za investiranje d.o.o.
ljubljana mesto ,6368735,"TRNOVO, OPEKARSKA",Poslovni prostor,Gostinski lokal,,54.0,248000.0,SINEP družba za investiranje d.o.o.
ljubljana mesto ,6370553,"TRNOVO, PARKIRNO MESTO V PODZEMNI GARAŽI",Stanovanje,trisobno,,74.8,297000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6368493,"TRNOVO, PARTIZANSKI PARK",Stanovanje,dvoinpolsobno,,74.5,250000.0,Zasebna ponudba
ljubljana mesto ,6367836,"TRNOVO, ŠVABIČEVA",Stanovanje,trisobno,,74.9,290000.0,Rocco nepremičnine d.o.o.
ljubljana mesto ,6327226,"TRNOVO, TRNOVSKA VRATA",Garaža,Parkirno mesto,,18.61,32000.0,Zasebna ponudba
ljubljana mesto ,6264083,"TRNOVO, TRNOVSKA VRATA",Stanovanje,dvoinpolsobno,,72.0,216000.0,Zasebna ponudba
ljubljana mesto ,6347220,"TRNOVO, TRNOVSKA VRATA",Stanovanje,trisobno,,108.85,413000.0,Agencija Katja d.o.o.
ljubljana mesto ,6346872,"TRNOVO, TRNOVSKO PREDMESTJE",Hiša,Dvojček,,212.55,539000.0,"Stoja trade, d.o.o., Ljubljana"
ljubljana mesto ,6252799,"TRNOVO, TRNOVSKO PREDMESTJE",Posest,Zazidljiva,,1812.0,579000.0,Zasebna ponudba
ljubljana mesto ,6319100,"TRNOVO, ZELENA POT",Stanovanje,trisobno,,86.0,275000.0,Akva d.o.o. PE nepremičnine
ljubljana mesto ,6233590,TUJI GRM,Posest,Kmetijsko zemljišče,,14637.0,10245.9,"Salomon nepremičnine, Anže Nahtigal, s.p."
ljubljana mesto ,6135559,TUJI GRM,Posest,Kmetijsko zemljišče,,58824.0,35000.0,"Salomon nepremičnine, Anže Nahtigal, s.p."
ljubljana mesto ,6370260,VELIKO TREBELJEVO,Hiša,Samostojna,,110.0,118000.0,Zasebna ponudba
ljubljana mesto ,6368553,VELIKO TREBELJEVO,Posest,Zazidljiva,,460.0,43000.0,Senon d.o.o.
ljubljana mesto ,6193817,VELIKO TREBELJEVO,Posest,Zazidljiva,,1000.0,70000.0,Zasebna ponudba
ljubljana mesto ,6251469,VELIKO TREBELJEVO,Posest,Zazidljiva,,1351.0,80000.0,ALFA-INT nepremičnine d.o.o.
ljubljana mesto ,6255326,VEVČE,Hiša,Vrstna,,149.0,250000.0,Moneta Invest d.o.o.
ljubljana mesto ,6255322,VEVČE,Hiša,Vrstna,,165.0,245000.0,Moneta Invest d.o.o.
ljubljana mesto ,6233802,VIŽMARJE,Stanovanje,garsonjera,,33.87,132000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6233792,VIŽMARJE,Stanovanje,garsonjera,,33.97,129000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6233797,VIŽMARJE,Stanovanje,enosobno,,35.25,134000.0,Mreža nepremičnin d.o.o.
ljubljana mesto ,6242564,VIŽMARJE,Stanovanje,enosobno,,35.94,129500.0,Mreža nepremičnin d.o.o.
